configName      Platooning
iniFile         omnetpp.ini
processID       3559
runID           Platooning-0-20191231-13:17:44-3559
totalRun        1
currentRun      0
currentConfig   Platooning
sim timeStep    100 ms
startDateTime   2019-12-31 13:17:44.958
endDateTime     2019-12-31 13:17:57.958
duration        0 hour, 0 minute, 12 second


index     timeStamp   vehid               lane                lanepos             speed               accel               timegapsetting      timegap             drivingdistance     
862       86.10       flow1.11            1to2_2              754.50              30.00               0.00                1.64                19.83               754.50              
862       86.10       flow1.12            1to2_2              403.00              20.00               0.00                2.00                17.33               403.00              
862       86.10       flow1.13            1to2_1              355.93              20.41               -0.07               1.64                33.98               355.93              
862       86.10       flow1.14            1to2_1              289.20              24.78               -0.72               1.64                2.49                289.20              
862       86.10       flow1.15            1to2_1              154.50              30.00               0.00                1.64                4.32                154.50              
862       86.10       flow1.16            1to2_1              39.78               15.30               3.00                1.64                7.17                39.78               
862       86.10       flow1.17            1to2_1              0.03                0.30                3.00                1.64                115.83              0.03                
862       86.10       flow1.2             1to2_1              1488.90             20.30               -0.05               1.64                19.69               1488.90             
862       86.10       flow1.3             1to2_0              1450.18             20.02               -3.03               1.64                1.85                1450.18             
862       86.10       flow1.4             1to2_2              1530.19             20.04               -0.01               1.64                1.75                1530.19             
862       86.10       flow1.5             1to2_0              1103.00             20.00               0.00                2.00                17.11               1103.00             
862       86.10       flow1.6             1to2_2              1470.10             23.50               -0.56               1.64                2.34                1470.10             
862       86.10       flow1.7             1to2_2              1354.50             30.00               0.00                1.64                3.69                1354.50             
862       86.10       flow1.8             1to2_1              1204.50             30.00               0.00                1.64                9.31                1204.50             
862       86.10       flow1.9             1to2_1              1054.50             30.00               0.00                1.64                4.83                1054.50             
862       86.10       stopped             1to2_1              1893.50             30.00               0.00                1.64                -1.00               931.50              
862       86.10       veh                 1to2_0              1656.33             20.00               0.00                0.55                34.41               1556.33             
862       86.10       veh.1               1to2_0              1638.33             20.00               0.00                0.55                0.65                1545.43             
862       86.10       veh.2               1to2_0              1620.33             20.00               0.00                0.55                0.65                1534.53             
862       86.10       veh.3               1to2_0              1602.33             20.00               -0.00               0.55                0.65                1523.63             
862       86.10       veh1                1to2_2              1618.52             20.00               0.00                0.55                -1.00               1518.52             
862       86.10       veh1.1              1to2_2              1593.20             20.00               0.00                0.55                1.02                1502.30             
862       86.10       veh1.2              1to2_2              1570.20             20.00               0.00                0.55                0.65                1491.40             

863       86.20       flow1.0             1to2_0              2352.47             30.00               0.00                1.64                -1.00               2352.47             
863       86.20       flow1.1             1to2_0              1499.23             20.00               0.00                2.00                5.01                1499.23             
863       86.20       flow1.10            1to2_0              907.50              30.00               0.00                1.64                6.25                907.50              
863       86.20       flow1.11            1to2_2              757.50              30.00               0.00                1.64                19.83               757.50              
863       86.20       flow1.12            1to2_2              405.00              20.00               0.00                2.00                17.38               405.00              
863       86.20       flow1.13            1to2_1              357.97              20.40               -0.07               1.64                34.04               357.97              
863       86.20       flow1.14            1to2_1              291.67              24.71               -0.71               1.64                2.48                291.67              
863       86.20       flow1.15            1to2_1              157.50              30.00               0.00                1.64                4.31                157.50              
863       86.20       flow1.16            1to2_1              41.34               15.60               3.00                1.64                7.13                41.34               
863       86.20       flow1.17            1to2_1              0.09                0.60                3.00                1.64                60.42               0.09                
863       86.20       flow1.2             1to2_1              1490.92             20.29               -0.05               1.64                19.74               1490.92             
863       86.20       flow1.3             1to2_0              1452.21             20.32               3.00                1.64                1.82                1452.21             
863       86.20       flow1.4             1to2_2              1532.19             20.04               -0.01               1.64                1.75                1532.19             
863       86.20       flow1.5             1to2_0              1105.00             20.00               0.00                2.00                17.11               1105.00             
863       86.20       flow1.6             1to2_2              1472.45             23.44               -0.56               1.64                2.34                1472.45             
863       86.20       flow1.7             1to2_2              1357.50             30.00               0.00                1.64                3.66                1357.50             
863       86.20       flow1.8             1to2_1              1207.50             30.00               0.00                1.64                9.28                1207.50             
863       86.20       flow1.9             1to2_1              1057.50             30.00               0.00                1.64                4.83                1057.50             
863       86.20       stopped             1to2_1              1896.50             30.00               0.00                1.64                -1.00               934.50              
863       86.20       veh                 1to2_0              1658.33             20.00               0.00                0.55                34.46               1558.33             
863       86.20       veh.1               1to2_0              1640.33             20.00               0.00                0.55                0.65                1547.43             
863       86.20       veh.2               1to2_0              1622.33             20.00               0.00                0.55                0.65                1536.53             
863       86.20       veh.3               1to2_0              1604.33             20.00               -0.00               0.55                0.65                1525.63             
863       86.20       veh1                1to2_2              1620.52             20.00               0.00                0.55                -1.00               1520.52             
863       86.20       veh1.1              1to2_2              1595.20             20.00               0.00                0.55                1.02                1504.30             
863       86.20       veh1.2              1to2_2              1572.20             20.00               0.00                0.55                0.65                1493.40             

864       86.30       flow1.0             1to2_0              2355.47             30.00               0.00                1.64                -1.00               2355.47             
864       86.30       flow1.1             1to2_0              1501.23             20.00               0.00                2.00                5.01                1501.23             
864       86.30       flow1.10            1to2_0              910.50              30.00               0.00                1.64                6.22                910.50              
864       86.30       flow1.11            1to2_2              760.50              30.00               0.00                1.64                19.83               760.50              
864       86.30       flow1.12            1to2_2              407.00              20.00               0.00                2.00                17.43               407.00              
864       86.30       flow1.13            1to2_1              360.01              20.40               -0.07               1.64                34.10               360.01              
864       86.30       flow1.14            1to2_1              294.13              24.64               -0.70               1.64                2.47                294.13              
864       86.30       flow1.15            1to2_1              160.50              30.00               0.00                1.64                4.29                160.50              
864       86.30       flow1.16            1to2_1              42.93               15.90               3.00                1.64                7.08                42.93               
864       86.30       flow1.17            1to2_1              0.18                0.90                3.00                1.64                41.94               0.18                
864       86.30       flow1.2             1to2_1              1492.95             20.29               -0.05               1.64                19.79               1492.95             
864       86.30       flow1.3             1to2_0              1454.22             20.01               -3.03               1.64                1.85                1454.22             
864       86.30       flow1.4             1to2_2              1534.20             20.04               -0.01               1.64                1.75                1534.20             
864       86.30       flow1.5             1to2_0              1107.00             20.00               0.00                2.00                17.11               1107.00             
864       86.30       flow1.6             1to2_2              1474.79             23.39               -0.55               1.64                2.33                1474.79             
864       86.30       flow1.7             1to2_2              1360.50             30.00               0.00                1.64                3.64                1360.50             
864       86.30       flow1.8             1to2_1              1210.50             30.00               0.00                1.64                9.25                1210.50             
864       86.30       flow1.9             1to2_1              1060.50             30.00               0.00                1.64                4.83                1060.50             
864       86.30       stopped             1to2_1              1899.50             30.00               0.00                1.64                -1.00               937.50              
864       86.30       veh                 1to2_0              1660.33             20.00               0.00                0.55                34.51               1560.33             
864       86.30       veh.1               1to2_0              1642.33             20.00               0.00                0.55                0.65                1549.43             
864       86.30       veh.2               1to2_0              1624.33             20.00               0.00                0.55                0.65                1538.53             
864       86.30       veh.3               1to2_0              1606.33             20.00               -0.00               0.55                0.65                1527.63             
864       86.30       veh1                1to2_2              1622.52             20.00               0.00                0.55                -1.00               1522.52             
864       86.30       veh1.1              1to2_2              1597.20             20.00               0.00                0.55                1.02                1506.30             
864       86.30       veh1.2              1to2_2              1574.20             20.00               0.00                0.55                0.65                1495.40             

865       86.40       flow1.0             1to2_0              2358.47             30.00               0.00                1.64                -1.00               2358.47             
865       86.40       flow1.1             1to2_0              1503.23             20.00               0.00                2.00                5.01                1503.23             
865       86.40       flow1.10            1to2_0              913.50              30.00               0.00                1.64                6.18                913.50              
865       86.40       flow1.11            1to2_2              763.50              30.00               0.00                1.64                19.83               763.50              
865       86.40       flow1.12            1to2_2              409.00              20.00               0.00                2.00                17.48               409.00              
865       86.40       flow1.13            1to2_1              362.05              20.39               -0.07               1.64                34.16               362.05              
865       86.40       flow1.14            1to2_1              296.59              24.57               -0.69               1.64                2.46                296.59              
865       86.40       flow1.15            1to2_1              163.50              30.00               0.00                1.64                4.27                163.50              
865       86.40       flow1.16            1to2_1              44.55               16.20               3.00                1.64                7.03                44.55               
865       86.40       flow1.17            1to2_1              0.30                1.20                3.00                1.64                32.71               0.30                
865       86.40       flow1.2             1to2_1              1494.98             20.28               -0.05               1.64                19.85               1494.98             
865       86.40       flow1.3             1to2_0              1456.25             20.31               3.00                1.64                1.82                1456.25             
865       86.40       flow1.4             1to2_2              1536.20             20.04               -0.01               1.64                1.75                1536.20             
865       86.40       flow1.5             1to2_0              1109.00             20.00               0.00                2.00                17.11               1109.00             
865       86.40       flow1.6             1to2_2              1477.12             23.33               -0.54               1.64                2.32                1477.12             
865       86.40       flow1.7             1to2_2              1363.50             30.00               0.00                1.64                3.62                1363.50             
865       86.40       flow1.8             1to2_1              1213.50             30.00               0.00                1.64                9.22                1213.50             
865       86.40       flow1.9             1to2_1              1063.50             30.00               0.00                1.64                4.83                1063.50             
865       86.40       stopped             1to2_1              1902.50             30.00               0.00                1.64                -1.00               940.50              
865       86.40       veh                 1to2_0              1662.33             20.00               0.00                0.55                34.56               1562.33             
865       86.40       veh.1               1to2_0              1644.33             20.00               0.00                0.55                0.65                1551.43             
865       86.40       veh.2               1to2_0              1626.33             20.00               0.00                0.55                0.65                1540.53             
865       86.40       veh.3               1to2_0              1608.33             20.00               -0.00               0.55                0.65                1529.63             
865       86.40       veh1                1to2_2              1624.52             20.00               0.00                0.55                -1.00               1524.52             
865       86.40       veh1.1              1to2_2              1599.20             20.00               0.00                0.55                1.02                1508.30             
865       86.40       veh1.2              1to2_2              1576.20             20.00               0.00                0.55                0.65                1497.40             

866       86.50       flow1.0             1to2_0              2361.47             30.00               0.00                1.64                -1.00               2361.47             
866       86.50       flow1.1             1to2_0              1505.23             20.00               0.00                2.00                5.01                1505.23             
866       86.50       flow1.10            1to2_0              916.50              30.00               0.00                1.64                6.15                916.50              
866       86.50       flow1.11            1to2_2              766.50              30.00               0.00                1.64                19.83               766.50              
866       86.50       flow1.12            1to2_2              411.00              20.00               0.00                2.00                17.53               411.00              
866       86.50       flow1.13            1to2_1              364.08              20.38               -0.07               1.64                34.22               364.08              
866       86.50       flow1.14            1to2_1              299.04              24.50               -0.68               1.64                2.45                299.04              
866       86.50       flow1.15            1to2_1              166.50              30.00               0.00                1.64                4.25                166.50              
866       86.50       flow1.16            1to2_1              46.20               16.50               3.00                1.64                6.99                46.20               
866       86.50       flow1.17            1to2_1              0.45                1.50                3.00                1.64                27.17               0.45                
866       86.50       flow1.2             1to2_1              1497.01             20.28               -0.05               1.64                19.90               1497.01             
866       86.50       flow1.3             1to2_0              1458.25             20.01               -3.03               1.64                1.85                1458.25             
866       86.50       flow1.4             1to2_2              1538.21             20.03               -0.01               1.64                1.75                1538.21             
866       86.50       flow1.5             1to2_0              1111.00             20.00               0.00                2.00                17.11               1111.00             
866       86.50       flow1.6             1to2_2              1479.45             23.28               -0.53               1.64                2.31                1479.45             
866       86.50       flow1.7             1to2_2              1366.50             30.00               0.00                1.64                3.60                1366.50             
866       86.50       flow1.8             1to2_1              1216.50             30.00               0.00                1.64                9.18                1216.50             
866       86.50       flow1.9             1to2_1              1066.50             30.00               0.00                1.64                4.83                1066.50             
866       86.50       stopped             1to2_1              1905.50             30.00               0.00                1.64                -1.00               943.50              
866       86.50       veh                 1to2_0              1664.33             20.00               0.00                0.55                34.61               1564.33             
866       86.50       veh.1               1to2_0              1646.33             20.00               0.00                0.55                0.65                1553.43             
866       86.50       veh.2               1to2_0              1628.33             20.00               0.00                0.55                0.65                1542.53             
866       86.50       veh.3               1to2_0              1610.33             20.00               -0.00               0.55                0.65                1531.63             
866       86.50       veh1                1to2_2              1626.52             20.00               0.00                0.55                -1.00               1526.52             
866       86.50       veh1.1              1to2_2              1601.20             20.00               0.00                0.55                1.02                1510.30             
866       86.50       veh1.2              1to2_2              1578.20             20.00               0.00                0.55                0.65                1499.40             

867       86.60       flow1.0             1to2_0              2364.47             30.00               0.00                1.64                -1.00               2364.47             
867       86.60       flow1.1             1to2_0              1507.23             20.00               0.00                2.00                5.01                1507.23             
867       86.60       flow1.10            1to2_0              919.50              30.00               0.00                1.64                6.12                919.50              
867       86.60       flow1.11            1to2_2              769.50              30.00               0.00                1.64                19.83               769.50              
867       86.60       flow1.12            1to2_2              413.00              20.00               0.00                2.00                17.58               413.00              
867       86.60       flow1.13            1to2_1              366.12              20.37               -0.07               1.64                34.28               366.12              
867       86.60       flow1.14            1to2_1              301.48              24.44               -0.68               1.64                2.44                301.48              
867       86.60       flow1.15            1to2_1              169.50              30.00               0.00                1.64                4.23                169.50              
867       86.60       flow1.16            1to2_1              47.88               16.80               3.00                1.64                6.94                47.88               
867       86.60       flow1.17            1to2_1              0.63                1.80                3.00                1.64                23.47               0.63                
867       86.60       flow1.2             1to2_1              1499.04             20.27               -0.05               1.64                19.95               1499.04             
867       86.60       flow1.3             1to2_0              1460.28             20.31               3.00                1.64                1.82                1460.28             
867       86.60       flow1.4             1to2_2              1540.21             20.03               -0.01               1.64                1.75                1540.21             
867       86.60       flow1.5             1to2_0              1113.00             20.00               0.00                2.00                17.11               1113.00             
867       86.60       flow1.6             1to2_2              1481.77             23.23               -0.52               1.64                2.30                1481.77             
867       86.60       flow1.7             1to2_2              1369.50             30.00               0.00                1.64                3.58                1369.50             
867       86.60       flow1.8             1to2_1              1219.50             30.00               0.00                1.64                9.15                1219.50             
867       86.60       flow1.9             1to2_1              1069.50             30.00               0.00                1.64                4.83                1069.50             
867       86.60       stopped             1to2_1              1908.50             30.00               0.00                1.64                -1.00               946.50              
867       86.60       veh                 1to2_0              1666.33             20.00               0.00                0.55                34.66               1566.33             
867       86.60       veh.1               1to2_0              1648.33             20.00               0.00                0.55                0.65                1555.43             
867       86.60       veh.2               1to2_0              1630.33             20.00               0.00                0.55                0.65                1544.53             
867       86.60       veh.3               1to2_0              1612.33             20.00               -0.00               0.55                0.65                1533.63             
867       86.60       veh1                1to2_2              1628.52             20.00               0.00                0.55                -1.00               1528.52             
867       86.60       veh1.1              1to2_2              1603.20             20.00               0.00                0.55                1.02                1512.30             
867       86.60       veh1.2              1to2_2              1580.20             20.00               0.00                0.55                0.65                1501.40             

868       86.70       flow1.0             1to2_0              2367.47             30.00               0.00                1.64                -1.00               2367.47             
868       86.70       flow1.1             1to2_0              1509.23             20.00               0.00                2.00                5.01                1509.23             
868       86.70       flow1.10            1to2_0              922.50              30.00               0.00                1.64                6.08                922.50              
868       86.70       flow1.11            1to2_2              772.50              30.00               0.00                1.64                19.83               772.50              
868       86.70       flow1.12            1to2_2              415.00              20.00               0.00                2.00                17.63               415.00              
868       86.70       flow1.13            1to2_1              368.16              20.37               -0.07               1.64                34.33               368.16              
868       86.70       flow1.14            1to2_1              303.92              24.37               -0.67               1.64                2.43                303.92              
868       86.70       flow1.15            1to2_1              172.50              30.00               0.00                1.64                4.21                172.50              
868       86.70       flow1.16            1to2_1              49.59               17.10               3.00                1.64                6.90                49.59               
868       86.70       flow1.17            1to2_1              0.84                2.10                3.00                1.64                20.83               0.84                
868       86.70       flow1.2             1to2_1              1501.06             20.27               -0.05               1.64                20.00               1501.06             
868       86.70       flow1.3             1to2_0              1462.28             20.01               -3.03               1.64                1.85                1462.28             
868       86.70       flow1.4             1to2_2              1542.21             20.03               -0.01               1.64                1.75                1542.21             
868       86.70       flow1.5             1to2_0              1115.00             20.00               0.00                2.00                17.11               1115.00             
868       86.70       flow1.6             1to2_2              1484.09             23.18               -0.52               1.64                2.29                1484.09             
868       86.70       flow1.7             1to2_2              1372.50             30.00               0.00                1.64                3.55                1372.50             
868       86.70       flow1.8             1to2_1              1222.50             30.00               0.00                1.64                9.12                1222.50             
868       86.70       flow1.9             1to2_1              1072.50             30.00               0.00                1.64                4.83                1072.50             
868       86.70       stopped             1to2_1              1911.50             30.00               0.00                1.64                -1.00               949.50              
868       86.70       veh                 1to2_0              1668.33             20.00               0.00                0.55                34.71               1568.33             
868       86.70       veh.1               1to2_0              1650.33             20.00               0.00                0.55                0.65                1557.43             
868       86.70       veh.2               1to2_0              1632.33             20.00               0.00                0.55                0.65                1546.53             
868       86.70       veh.3               1to2_0              1614.33             20.00               -0.00               0.55                0.65                1535.63             
868       86.70       veh1                1to2_2              1630.52             20.00               0.00                0.55                -1.00               1530.52             
868       86.70       veh1.1              1to2_2              1605.20             20.00               0.00                0.55                1.02                1514.30             
868       86.70       veh1.2              1to2_2              1582.20             20.00               0.00                0.55                0.65                1503.40             

869       86.80       flow1.0             1to2_0              2370.47             30.00               0.00                1.64                -1.00               2370.47             
869       86.80       flow1.1             1to2_0              1511.23             20.00               0.00                2.00                5.01                1511.23             
869       86.80       flow1.10            1to2_0              925.50              30.00               0.00                1.64                6.05                925.50              
869       86.80       flow1.11            1to2_2              775.50              30.00               0.00                1.64                19.83               775.50              
869       86.80       flow1.12            1to2_2              417.00              20.00               0.00                2.00                17.68               417.00              
869       86.80       flow1.13            1to2_1              370.19              20.36               -0.07               1.64                34.39               370.19              
869       86.80       flow1.14            1to2_1              306.35              24.30               -0.66               1.64                2.42                306.35              
869       86.80       flow1.15            1to2_1              175.50              30.00               0.00                1.64                4.20                175.50              
869       86.80       flow1.16            1to2_1              51.33               17.40               3.00                1.64                6.85                51.33               
869       86.80       flow1.17            1to2_1              1.08                2.40                3.00                1.64                18.85               1.08                
869       86.80       flow1.2             1to2_1              1503.09             20.26               -0.05               1.64                20.06               1503.09             
869       86.80       flow1.3             1to2_0              1464.31             20.31               3.00                1.64                1.82                1464.31             
869       86.80       flow1.4             1to2_2              1544.22             20.03               -0.01               1.64                1.75                1544.22             
869       86.80       flow1.5             1to2_0              1117.00             20.00               0.00                2.00                17.12               1117.00             
869       86.80       flow1.6             1to2_2              1486.40             23.13               -0.51               1.64                2.28                1486.40             
869       86.80       flow1.7             1to2_2              1375.50             30.00               0.00                1.64                3.53                1375.50             
869       86.80       flow1.8             1to2_1              1225.50             30.00               0.00                1.64                9.09                1225.50             
869       86.80       flow1.9             1to2_1              1075.50             30.00               0.00                1.64                4.83                1075.50             
869       86.80       stopped             1to2_1              1914.50             30.00               0.00                1.64                -1.00               952.50              
869       86.80       veh                 1to2_0              1670.33             20.00               0.00                0.55                34.76               1570.33             
869       86.80       veh.1               1to2_0              1652.33             20.00               0.00                0.55                0.65                1559.43             
869       86.80       veh.2               1to2_0              1634.33             20.00               0.00                0.55                0.65                1548.53             
869       86.80       veh.3               1to2_0              1616.33             20.00               -0.00               0.55                0.65                1537.63             
869       86.80       veh1                1to2_2              1632.52             20.00               0.00                0.55                -1.00               1532.52             
869       86.80       veh1.1              1to2_2              1607.20             20.00               0.00                0.55                1.02                1516.30             
869       86.80       veh1.2              1to2_2              1584.20             20.00               0.00                0.55                0.65                1505.40             

870       86.90       flow1.0             1to2_0              2373.47             30.00               0.00                1.64                -1.00               2373.47             
870       86.90       flow1.1             1to2_0              1513.23             20.00               0.00                2.00                5.01                1513.23             
870       86.90       flow1.10            1to2_0              928.50              30.00               0.00                1.64                6.02                928.50              
870       86.90       flow1.11            1to2_2              778.50              30.00               0.00                1.64                19.83               778.50              
870       86.90       flow1.12            1to2_2              419.00              20.00               0.00                2.00                17.73               419.00              
870       86.90       flow1.13            1to2_1              372.23              20.36               -0.06               1.64                34.45               372.23              
870       86.90       flow1.14            1to2_1              308.78              24.24               -0.65               1.64                2.41                308.78              
870       86.90       flow1.15            1to2_1              178.50              30.00               0.00                1.64                4.18                178.50              
870       86.90       flow1.16            1to2_1              53.10               17.70               3.00                1.64                6.80                53.10               
870       86.90       flow1.17            1to2_1              1.35                2.70                3.00                1.64                17.31               1.35                
870       86.90       flow1.2             1to2_1              1505.12             20.26               -0.04               1.64                20.11               1505.12             
870       86.90       flow1.3             1to2_0              1466.31             20.01               -3.03               1.64                1.85                1466.31             
870       86.90       flow1.4             1to2_2              1546.22             20.03               -0.01               1.64                1.75                1546.22             
870       86.90       flow1.5             1to2_0              1119.00             20.00               0.00                2.00                17.12               1119.00             
870       86.90       flow1.6             1to2_2              1488.71             23.08               -0.50               1.64                2.28                1488.71             
870       86.90       flow1.7             1to2_2              1378.50             30.00               0.00                1.64                3.51                1378.50             
870       86.90       flow1.8             1to2_1              1228.50             30.00               0.00                1.64                9.05                1228.50             
870       86.90       flow1.9             1to2_1              1078.50             30.00               0.00                1.64                4.83                1078.50             
870       86.90       stopped             1to2_1              1917.50             30.00               0.00                1.64                -1.00               955.50              
870       86.90       veh                 1to2_0              1672.33             20.00               0.00                0.55                34.81               1572.33             
870       86.90       veh.1               1to2_0              1654.33             20.00               0.00                0.55                0.65                1561.43             
870       86.90       veh.2               1to2_0              1636.33             20.00               0.00                0.55                0.65                1550.53             
870       86.90       veh.3               1to2_0              1618.33             20.00               0.00                0.55                0.65                1539.63             
870       86.90       veh1                1to2_2              1634.52             20.00               0.00                0.55                -1.00               1534.52             
870       86.90       veh1.1              1to2_2              1609.20             20.00               0.00                0.55                1.02                1518.30             
870       86.90       veh1.2              1to2_2              1586.20             20.00               0.00                0.55                0.65                1507.40             

871       87.00       flow1.0             1to2_0              2376.47             30.00               0.00                1.64                -1.00               2376.47             
871       87.00       flow1.1             1to2_0              1515.23             20.00               0.00                2.00                5.01                1515.23             
871       87.00       flow1.10            1to2_0              931.50              30.00               0.00                1.64                5.98                931.50              
871       87.00       flow1.11            1to2_2              781.50              30.00               0.00                1.64                19.83               781.50              
871       87.00       flow1.12            1to2_2              421.00              20.00               0.00                2.00                17.78               421.00              
871       87.00       flow1.13            1to2_1              374.27              20.35               -0.06               1.64                34.51               374.27              
871       87.00       flow1.14            1to2_1              311.19              24.17               -0.64               1.64                2.40                311.19              
871       87.00       flow1.15            1to2_1              181.50              30.00               0.00                1.64                4.16                181.50              
871       87.00       flow1.16            1to2_1              54.90               18.00               3.00                1.64                6.76                54.90               
871       87.00       flow1.17            1to2_1              1.65                3.00                3.00                1.64                16.08               1.65                
871       87.00       flow1.2             1to2_1              1507.14             20.25               -0.04               1.64                20.16               1507.14             
871       87.00       flow1.3             1to2_0              1468.34             20.31               3.00                1.64                1.82                1468.34             
871       87.00       flow1.4             1to2_2              1548.22             20.03               -0.01               1.64                1.75                1548.22             
871       87.00       flow1.5             1to2_0              1121.00             20.00               0.00                2.00                17.12               1121.00             
871       87.00       flow1.6             1to2_2              1491.01             23.03               -0.49               1.64                2.27                1491.01             
